id,price
0,4104.4878537953255
1,17750.447265045637
2,12887.65020850079
3,4337.9577989181
4,8874.264668872345
5,2613.6666184386077
6,1729.6872345152549
7,7884.406443272447
8,656.0769707767395
9,5598.699978800517
10,5526.657036205062
11,4825.502023082677
12,1136.6025331683852
13,680.0571785988636
14,1886.5148640345806
15,4482.264289370672
16,788.063165852698
17,8701.191737854737
18,676.3898555971394
19,535.4639602384536
20,11510.973333333333
21,1075.060078235776
22,883.0202281184186
23,1769.6193277948682
24,820.7006609377988
25,3204.670936352143
26,6730.765692641099
27,3514.4282106134606
28,5586.462728715728
29,1883.8656496272865
30,589.4875963950013
31,6002.512957880812
32,1417.2757585470088
33,1232.6911846324583
34,1618.399486558691
35,484.25990599229584
36,691.4861560708811
37,665.1609292187732
38,2116.4253579704614
39,919.5307831520224
40,13642.577952380952
41,581.4529137924226
42,6623.161263710569
43,4415.840277777777
44,3169.4570646791485
45,5144.74410948988
46,6587.693965802186
47,389.8171985097663
48,3199.9102693602695
49,4606.326229893091
50,711.3204377278297
51,2804.748139969897
52,751.3718325091994
53,622.1892953738874
54,2257.541666666667
55,545.9388909811418
56,681.1887601347602
57,742.4288846611763
58,1133.5557654429979
59,9020.31543207257
60,885.6155003208661
61,3558.988621305583
62,1213.7447206757713
63,745.7175213010798
64,988.4446431764677
65,999.810914346817
66,934.802304782724
67,584.3859464829259
68,790.0556996347656
69,4502.726634532134
70,4502.273991206773
71,1798.9274250788367
72,11445.591285714285
73,6309.395816775735
74,1956.8260412353343
75,513.0323105393098
76,7186.576377577432
77,1037.4285766609826
78,2253.4030071225075
79,3379.917634680135
80,572.1792213612056
81,570.485460196487
82,2208.281663553863
83,460.2140471783621
84,673.7066666666667
85,585.1186280193238
86,10294.376541596845
87,15810.332897541237
88,2096.6573816935243
89,12549.321333333333
90,720.1463722458828
91,5675.515100853108
92,1004.8382063002232
93,715.893949163358
94,6630.623428972825
95,9516.495442640693
96,612.4568000611831
97,2538.3717697254497
98,1824.975957076419
99,7750.135161348489
100,5831.6591170573265
101,716.3682391669028
102,671.2160730769177
103,10934.670432532295
104,4424.592928480938
105,16455.105206296997
106,3834.9178472586977
107,782.8955906374431
108,958.6003124210262
109,476.6103890260716
110,6289.695943494368
111,4126.195144286276
112,780.0832448095888
113,12043.790304709026
114,605.1904621847564
115,891.297659333571
116,4669.151638518874
117,2268.469634124454
118,15375.517386243388
119,7614.560728591159
120,15323.740436310427
121,3903.4590072116844
122,8999.921402603732
123,902.0559567338598
124,17501.63838888889
125,4606.41658234127
126,956.2341794871795
127,538.3547031113189
128,4801.200693943514
129,1668.6011568383194
130,941.3576112510101
131,2568.3268334754193
132,3710.443184472934
133,540.7059325284159
134,505.03019560258815
135,727.2014138285112
136,9285.055277777778
137,731.537924561709
138,3162.3331038359274
139,8597.482597559982
140,2747.919970453167
141,864.181181544228
142,5417.634909490166
143,8770.47562228608
144,9923.10519878565
145,11696.350555555557
146,8121.4773945477655
147,14530.066940951385
148,1637.4878246881424
149,614.6999341778815
150,11705.852396340699
151,495.7915329374371
152,1001.5290942128577
153,739.9357583203451
154,6368.940459900265
155,752.9178378819591
156,3904.6005555555557
157,7779.764827854894
158,17779.571108465607
159,1425.4622448661319
160,5727.738029341029
161,694.7321700707184
162,3944.2943118634853
163,719.4686737599195
164,3012.8601528138106
165,5310.757455977269
166,3293.55094047619
167,6699.158628034547
168,5126.879665888249
169,15997.642227443612
170,8766.77747222222
171,781.6466877079796
172,4238.897233698614
173,615.6921921138329
174,412.0327208502576
175,788.0723356706238
176,845.8867956580344
177,4858.297601010101
178,512.1371789990759
179,1039.5941341961263
180,600.9545922029821
181,470.76643538586114
182,1053.5823179349752
183,11639.005875217374
184,1100.9510673323136
185,4553.407246513634
186,5193.768878372407
187,1846.3864403909452
188,1108.430102432353
189,9269.223140983568
190,1063.8590000000002
191,695.1056678295147
192,736.7319026449994
193,828.4784078484629
194,731.3051554894813
195,4335.976678243922
196,7679.7785555555565
197,3728.1630430989294
198,903.6524310594308
199,921.6169078751228
200,1757.9402277980303
201,1962.4358409029649
202,875.6424358449781
203,8931.987751322753
204,2017.8379736149404
205,2792.549025136041
206,1892.255132448664
207,5565.289538930658
208,697.006950244492
209,855.9409561352514
210,2986.276529344875
211,4151.173743240536
212,2269.2521068275073
213,886.9073076613255
214,14728.753132066277
215,4183.099814814815
216,897.2607315091001
217,4756.2707756781365
218,965.0775680261755
219,626.8431972869244
220,12010.694370370371
221,2185.1019062726114
222,727.1704490660096
223,16799.68509090909
224,3566.423866458871
225,2479.1854347402955
226,1223.9428165642028
227,567.0556371389179
228,6426.802504735032
229,1039.838648770027
230,4699.11001810178
231,557.7004547594322
232,979.6792129190658
233,4374.980325976987
234,6226.156123096772
235,4311.1391318991855
236,2999.4895889850886
237,6395.547557292114
238,4333.537315554678
239,806.3335918453035
240,1632.9760085833245
241,971.0295434109626
242,1495.8230438746439
243,579.3860336351348
244,1697.881262700828
245,4511.633010767145
246,3198.33335558756
247,15428.304180452731
248,974.5160470953505
249,619.1866256828771
250,1911.665993616071
251,15650.953197272529
252,7096.677494749888
253,2056.65398317756
254,3067.6961666666666
255,969.6938564518955
256,4246.3031731255705
257,875.9903222891954
258,16075.071697885698
259,5052.010182030932
260,712.8112987396844
261,2856.274749025341
262,5361.881571479451
263,1869.2595432928651
264,2962.4438558472816
265,5682.8388888888885
266,721.7691084254246
267,15695.465074827218
268,16694.220988135836
269,1219.6562073996267
270,1311.4893286986903
271,5040.443854497355
272,7565.23751111111
273,612.2435836391297
274,936.2191043779741
275,4266.198313169898
276,2689.8273648589966
277,4899.064497224905
278,1117.0259637457038
279,479.0226478099735
280,563.2331117686473
281,3623.4550069552915
282,8913.517524840454
283,1818.886927528285
284,733.2888206428083
285,17034.088232139442
286,573.8257425120102
287,748.6398753852134
288,1074.769226720234
289,2230.6351247876787
290,756.0316943412337
291,8155.6469126744705
292,5737.9676303725855
293,847.6833731606503
294,1285.668315841013
295,15931.719208899262
296,963.142961344465
297,5111.6440019996835
298,550.0592833716785
299,615.3712790324462
300,1128.575755861773
301,6983.590606202374
302,856.6051940755626
303,1171.8520376950546
304,769.5034162606037
305,787.167312956941
306,1587.004240740741
307,857.7051374366313
308,4956.544057318654
309,7282.360401433691
310,645.1776376856138
311,4450.9112607655015
312,7679.211203368871
313,465.77111076383375
314,2256.134794434853
315,852.0593030595062
316,2560.6282470366764
317,693.3552096602011
318,1438.305486419362
319,1914.089958903226
320,1407.5214587053879
321,1812.8389359112352
322,3280.1139022967486
323,922.1466666666666
324,2609.6085584154225
325,2596.203774078501
326,5229.632303778604
327,16778.49050165851
328,2143.3840575247195
329,986.9381633437248
330,3948.218641469464
331,792.7935816931326
332,1828.5253384892103
333,4681.392859015467
334,1844.159057801138
335,913.1659785619896
336,1492.7761111111113
337,5321.391461698239
338,1578.2402288352305
339,15858.803777777775
340,977.538815807974
341,1277.048342352092
342,4177.816906578169
343,5152.84134543222
344,5160.320179570551
345,11516.96226106569
346,1707.7201303677796
347,13758.819716227788
348,1798.0457061070165
349,2113.2388717368603
350,990.7947083477305
351,14061.268350163711
352,685.362527235155
353,461.2430362066726
354,1601.2300067011763
355,3386.307806013431
356,4139.199704575216
357,4114.525183072646
358,969.6343005730057
359,5748.9190491932795
360,15150.156563727936
361,587.86735116409
362,3258.53
363,15255.328467643465
364,1895.7211382855428
365,1382.6757538748054
366,1938.5721042024143
367,1519.7826966243658
368,4245.291704802459
369,1270.759056942906
370,1339.0885014480957
371,619.557329156351
372,925.8675830464787
373,1219.4495006719853
374,670.7608383369998
375,2344.18095233645
376,2764.7647736461067
377,4053.755814814815
378,805.2246791654014
379,13554.24403045324
380,2720.2027678571426
381,427.16336773728506
382,2935.459496294381
383,12676.488666666666
384,1929.5396001667787
385,834.4226233723948
386,13318.855831489498
387,561.5771978747612
388,852.3922431809204
389,684.750533395986
390,4227.601652421652
391,693.589676222686
392,890.7858637222423
393,2407.09387245924
394,10321.377412698412
395,961.3227425393004
396,15926.538296589215
397,647.8901440962525
398,2593.583757112628
399,935.6913856710224
400,651.201085500289
401,644.7561625255104
402,4700.753267881582
403,10872.307666666668
404,7103.759015977926
405,1164.0443148973316
406,14486.316277777776
407,12501.831252449272
408,2317.3478968253967
409,2019.9002910995898
410,17669.225960626645
411,6937.868222222221
412,3169.90886075036
413,678.3360409152307
414,488.04319883741596
415,949.417148039025
416,5686.935047152193
417,4916.642004434476
418,1563.8861085110295
419,3119.3535132275124
420,4308.0070000000005
421,3050.2135240303364
422,941.6025222167724
423,3166.602992334082
424,7534.650396239708
425,14904.235081289085
426,4356.730084170073
427,1236.5739139953175
428,3629.7381197042087
429,1636.988132101266
430,3494.659789361216
431,814.5308325550161
432,772.8206693121693
433,616.0007174655076
434,4325.1194462449175
435,801.535735003146
436,1000.0183774137475
437,976.8412238174068
438,5423.66647998872
439,2322.591358598326
440,2941.236984126984
441,588.2244758675376
